Time,Load,temperature_2m,relative_humidity_2m,wind_speed_10m,shortwave_radiation
2025-05-09 04:15:00,5043.53968,12.075,82.75,1.35,0.25
2025-05-09 04:30:00,5031.41968,11.95,83.5,1.4,0.5
2025-05-09 04:45:00,5022.273472,11.825,84.25,1.45,0.75
2025-05-09 05:00:00,5027.257216,11.7,85.0,1.5,1.0
2025-05-09 05:15:00,5029.527328,11.725,85.0,1.4,7.75
2025-05-09 05:30:00,5043.055936,11.75,85.0,1.3,14.5
2025-05-09 05:45:00,5057.986528,11.775,85.0,1.2000000000000002,21.25
2025-05-09 06:00:00,5097.06064,11.8,85.0,1.1,28.0
2025-05-09 06:15:00,5173.494016,12.125,83.0,1.25,52.75
2025-05-09 06:30:00,5235.774976,12.45,81.0,1.4,77.5
2025-05-09 06:45:00,5324.966368,12.775,79.0,1.55,102.25
2025-05-09 07:00:00,5407.456096,13.1,77.0,1.7,127.0
2025-05-09 07:15:00,5534.387488,13.45,74.5,2.05,157.5
2025-05-09 07:30:00,5780.662624,13.8,72.0,2.4,188.0
2025-05-09 07:45:00,6219.423424,14.15,69.5,2.75,218.5
2025-05-09 08:00:00,7104.675136,14.5,67.0,3.1,249.0
2025-05-09 08:15:00,8076.123424,14.6,64.5,3.3,249.25
2025-05-09 08:30:00,8473.523104,14.7,62.0,3.5,249.5
2025-05-09 08:45:00,8706.435616,14.8,59.5,3.7,249.75
2025-05-09 09:00:00,8858.594656,14.9,57.0,3.9,250.0
2025-05-09 09:15:00,8980.066528,15.075,57.0,3.85,259.5
2025-05-09 09:30:00,9088.84192,15.25,57.0,3.8,269.0
2025-05-09 09:45:00,9207.285664,15.425,57.0,3.75,278.5
2025-05-09 10:00:00,9274.635616,15.6,57.0,3.7,288.0
2025-05-09 10:15:00,9376.77808,15.7,56.75,3.6750000000000003,275.0
2025-05-09 10:30:00,9434.595616,15.8,56.5,3.6500000000000004,262.0
2025-05-09 10:45:00,9473.190592,15.9,56.25,3.625,249.0
2025-05-09 11:00:00,9506.534656,16.0,56.0,3.6,236.0
2025-05-09 11:15:00,9475.256896,16.4,54.5,3.625,291.25
2025-05-09 11:30:00,9273.028768,16.8,53.0,3.6500000000000004,346.5
2025-05-09 11:45:00,8851.584064,17.200000000000003,51.5,3.6750000000000003,401.75
2025-05-09 12:00:00,7783.837216,17.6,50.0,3.7,457.0
2025-05-09 12:15:00,7027.552672,17.6,49.75,3.725,414.75
2025-05-09 12:30:00,7051.952512,17.6,49.5,3.75,372.5
2025-05-09 12:45:00,7083.422464,17.6,49.25,3.775,330.25
2025-05-09 13:00:00,7175.012512,17.6,49.0,3.8,288.0
2025-05-09 13:15:00,7440.42112,17.525000000000002,49.25,3.875,260.5
2025-05-09 13:30:00,8059.526848,17.450000000000003,49.5,3.9499999999999997,233.0
2025-05-09 13:45:00,8852.092192,17.375,49.75,4.0249999999999995,205.5
2025-05-09 14:00:00,9050.230048,17.3,50.0,4.1,178.0
2025-05-09 14:15:00,9283.95808,17.175,50.0,4.199999999999999,169.25
2025-05-09 14:30:00,9319.395616,17.05,50.0,4.3,160.5
2025-05-09 14:45:00,9392.925664,16.925,50.0,4.4,151.75
2025-05-09 15:00:00,9431.27968,16.8,50.0,4.5,143.0
2025-05-09 15:15:00,9473.111872,16.75,50.25,4.425,142.0
2025-05-09 15:30:00,9560.614336,16.700000000000003,50.5,4.35,141.0
2025-05-09 15:45:00,9610.24192,16.650000000000002,50.75,4.275,140.0
2025-05-09 16:00:00,9649.253152,16.6,51.0,4.2,139.0
2025-05-09 16:15:00,9677.471872,16.475,51.5,4.125,123.0
2025-05-09 16:30:00,9705.534976,16.35,52.0,4.05,107.0
2025-05-09 16:45:00,9657.027808,16.225,52.5,3.975,91.0
2025-05-09 17:00:00,9503.122144,16.1,53.0,3.9,75.0
2025-05-09 17:15:00,9266.230912,15.925,54.0,3.725,62.75
2025-05-09 17:30:00,8574.087808,15.75,55.0,3.55,50.5
2025-05-09 17:45:00,8080.85968,15.575000000000001,56.0,3.375,38.25
2025-05-09 18:00:00,7912.397536,15.4,57.0,3.2,26.0
2025-05-09 18:15:00,8005.102624,15.225,58.5,3.1750000000000003,21.25
2025-05-09 18:30:00,8371.945984,15.05,60.0,3.1500000000000004,16.5
2025-05-09 18:45:00,8754.582784,14.875,61.5,3.125,11.75
2025-05-09 19:00:00,8893.867168,14.7,63.0,3.1,7.0
2025-05-09 19:15:00,9105.03808,14.6,63.75,2.875,5.25
2025-05-09 19:30:00,9088.373152,14.5,64.5,2.6500000000000004,3.5
2025-05-09 19:45:00,9033.167488,14.4,65.25,2.4250000000000003,1.75
2025-05-09 20:00:00,8945.929408,14.3,66.0,2.2,0.0
2025-05-09 20:15:00,8877.475936,14.375,65.25,2.475,0.0
2025-05-09 20:30:00,8835.769408,14.45,64.5,2.75,0.0
2025-05-09 20:45:00,8715.49936,14.525,63.75,3.025,0.0
2025-05-09 21:00:00,8561.350048,14.6,63.0,3.3,0.0
2025-05-09 21:15:00,8402.826208,14.65,62.0,3.175,0.0
2025-05-09 21:30:00,8245.162144,14.7,61.0,3.05,0.0
2025-05-09 21:45:00,8002.607488,14.75,60.0,2.925,0.0
2025-05-09 22:00:00,7798.962784,14.8,59.0,2.8,0.0
2025-05-09 22:15:00,7581.112192,14.8,58.75,2.9,0.0
2025-05-09 22:30:00,7352.354656,14.8,58.5,3.0,0.0
2025-05-09 22:45:00,7073.489728,14.8,58.25,3.1,0.0
2025-05-09 23:00:00,6840.536416,14.8,58.0,3.2,0.0
2025-05-09 23:15:00,6551.587648,14.775,57.25,3.35,0.0
2025-05-09 23:30:00,6321.135136,14.75,56.5,3.5,0.0
2025-05-09 23:45:00,6117.086368,14.725,55.75,3.65,0.0
2025-05-10 00:00:00,5949.436576,14.7,55.0,3.8,0.0
2025-05-10 00:15:00,5833.870912,14.774999999999999,53.0,4.025,0.0
2025-05-10 00:30:00,5787.0808,14.85,51.0,4.25,0.0
2025-05-10 00:45:00,5731.994656,14.925,49.0,4.475,0.0
2025-05-10 01:00:00,5666.951392,15.0,47.0,4.7,0.0
2025-05-10 01:15:00,5640.953152,15.0,46.25,4.825,0.0
2025-05-10 01:30:00,5581.276576,15.0,45.5,4.95,0.0
2025-05-10 01:45:00,5544.245344,15.0,44.75,5.075,0.0
2025-05-10 02:00:00,5504.74,15.0,44.0,5.2,0.0
2025-05-10 02:15:00,5467.904224,14.95,43.75,5.2,0.0
2025-05-10 02:30:00,5419.88032,14.9,43.5,5.2,0.0
2025-05-10 02:45:00,5393.473792,14.850000000000001,43.25,5.2,0.0
2025-05-10 03:00:00,5361.494656,14.8,43.0,5.2,0.0
2025-05-10 03:15:00,5326.808128,14.775,43.0,5.2,0.0
2025-05-10 03:30:00,5300.457376,14.75,43.0,5.2,0.0
2025-05-10 03:45:00,5256.355456,14.725,43.0,5.2,0.0
2025-05-10 04:00:00,5247.910048,14.7,43.0,5.2,0.0
2025-05-10 04:15:00,5210.866528,14.674999999999999,43.0,5.225,0.25
2025-05-10 04:30:00,5192.776576,14.649999999999999,43.0,5.25,0.5
2025-05-10 04:45:00,5183.28016,14.625,43.0,5.275,0.75
2025-05-10 05:00:00,5179.657696,14.6,43.0,5.3,1.0
2025-05-10 05:15:00,5183.968288,14.675,42.0,5.35,9.75
2025-05-10 05:30:00,5188.690912,14.75,41.0,5.4,18.5
2025-05-10 05:45:00,5193.3184,14.825,40.0,5.45,27.25
2025-05-10 06:00:00,5225.676256,14.9,39.0,5.5,36.0
2025-05-10 06:15:00,5290.16128,15.1,37.75,5.425,65.25
2025-05-10 06:30:00,5351.79952,15.3,36.5,5.35,94.5
2025-05-10 06:45:00,5437.1416,15.5,35.25,5.275,123.75
2025-05-10 07:00:00,5514.963424,15.7,34.0,5.2,153.0
2025-05-10 07:15:00,5653.635136,16.025,33.25,5.425,198.75
2025-05-10 07:30:00,5907.390112,16.35,32.5,5.65,244.5
2025-05-10 07:45:00,6342.377536,16.675,31.75,5.875,290.25
2025-05-10 08:00:00,7355.030272,17.0,31.0,6.1,336.0
2025-05-10 08:15:00,8318.025664,17.625,30.0,6.175,370.75
2025-05-10 08:30:00,8680.305664,18.25,29.0,6.25,405.5
2025-05-10 08:45:00,8909.833792,18.875,28.0,6.325,440.25
2025-05-10 09:00:00,9050.775616,19.5,27.0,6.4,475.0
2025-05-10 09:15:00,9154.923424,19.925,26.0,6.425000000000001,512.0
2025-05-10 09:30:00,9247.954336,20.35,25.0,6.45,549.0
2025-05-10 09:45:00,9360.27808,20.775,24.0,6.475,586.0
2025-05-10 10:00:00,9414.496576,21.2,23.0,6.5,623.0
2025-05-10 10:15:00,9498.928768,21.575,22.0,6.675,652.5
2025-05-10 10:30:00,9565.77808,21.95,21.0,6.85,682.0
2025-05-10 10:45:00,9601.264384,22.325,20.0,7.025,711.5
2025-05-10 11:00:00,9601.774336,22.7,19.0,7.2,741.0
2025-05-10 11:15:00,9606.254656,23.025,18.0,7.325,759.0
2025-05-10 11:30:00,9403.883104,23.35,17.0,7.45,777.0
2025-05-10 11:45:00,8951.983744,23.675,16.0,7.575,795.0
2025-05-10 12:00:00,7829.63968,24.0,15.0,7.7,813.0
2025-05-10 12:15:00,7114.510912,24.0,15.0,7.6,765.25
2025-05-10 12:30:00,7144.497376,24.0,15.0,7.5,717.5
2025-05-10 12:45:00,7144.370272,24.0,15.0,7.4,669.75
2025-05-10 13:00:00,7256.290048,24.0,15.0,7.3,622.0
2025-05-10 13:15:00,7467.187648,24.2,14.75,7.225,638.75
2025-05-10 13:30:00,8128.96096,24.4,14.5,7.15,655.5
2025-05-10 13:45:00,8865.592192,24.6,14.25,7.075,672.25
2025-05-10 14:00:00,9079.051552,24.8,14.0,7.0,689.0
2025-05-10 14:15:00,9271.870048,24.75,14.0,6.9,648.5
2025-05-10 14:30:00,9328.02064,24.700000000000003,14.0,6.8,608.0
2025-05-10 14:45:00,9371.046208,24.650000000000002,14.0,6.699999999999999,567.5
2025-05-10 15:00:00,9418.709728,24.6,14.0,6.6,527.0
2025-05-10 15:15:00,9477.822784,24.450000000000003,14.0,6.449999999999999,477.5
2025-05-10 15:30:00,9536.5,24.3,14.0,6.3,428.0
2025-05-10 15:45:00,9608.045344,24.15,14.0,6.15,378.5
2025-05-10 16:00:00,9635.054656,24.0,14.0,6.0,329.0
2025-05-10 16:15:00,9664.475296,23.925,14.0,5.85,300.0
2025-05-10 16:30:00,9658.445344,23.85,14.0,5.7,271.0
2025-05-10 16:45:00,9629.4616,23.775,14.0,5.550000000000001,242.0
2025-05-10 17:00:00,9461.38,23.7,14.0,5.4,213.0
2025-05-10 17:15:00,9189.413152,23.575,14.0,5.075,188.25
2025-05-10 17:30:00,8574.825664,23.45,14.0,4.75,163.5
2025-05-10 17:45:00,8019.28,23.325,14.0,4.425,138.75
2025-05-10 18:00:00,7843.643584,23.2,14.0,4.1,114.0
2025-05-10 18:15:00,7901.96128,22.7,14.5,3.5999999999999996,93.25
2025-05-10 18:30:00,8194.757536,22.2,15.0,3.0999999999999996,72.5
2025-05-10 18:45:00,8589.913792,21.7,15.5,2.6,51.75
2025-05-10 19:00:00,8749.614016,21.2,16.0,2.1,31.0
2025-05-10 19:15:00,8986.623424,20.75,16.75,2.025,23.25
2025-05-10 19:30:00,9010.391872,20.299999999999997,17.5,1.9500000000000002,15.5
2025-05-10 19:45:00,8948.630272,19.849999999999998,18.25,1.875,7.75
2025-05-10 20:00:00,8798.264704,19.4,19.0,1.8,0.0
2025-05-10 20:15:00,8744.43808,19.125,19.75,1.825,0.0
2025-05-10 20:30:00,8749.952512,18.85,20.5,1.85,0.0
2025-05-10 20:45:00,8625.735616,18.575,21.25,1.875,0.0
2025-05-10 21:00:00,8481.48064,18.3,22.0,1.9,0.0
2025-05-10 21:15:00,8330.217856,17.925,23.0,1.875,0.0
2025-05-10 21:30:00,8176.43968,17.55,24.0,1.85,0.0
2025-05-10 21:45:00,7977.826528,17.175,25.0,1.825,0.0
2025-05-10 22:00:00,7792.646368,16.8,26.0,1.8,0.0
2025-05-10 22:15:00,7525.492192,16.5,26.75,1.725,0.0
2025-05-10 22:30:00,7357.822144,16.2,27.5,1.65,0.0
2025-05-10 22:45:00,7129.093792,15.9,28.25,1.575,0.0
2025-05-10 23:00:00,6865.873792,15.6,29.0,1.5,0.0
2025-05-10 23:15:00,6597.464704,15.3,29.75,1.575,0.0
2025-05-10 23:30:00,6377.329888,15.0,30.5,1.65,0.0
2025-05-10 23:45:00,6172.970752,14.7,31.25,1.725,0.0
2025-05-11 00:00:00,5988.956416,14.4,32.0,1.8,0.0
2025-05-11 00:15:00,5904.497536,14.1,33.5,1.975,0.0
2025-05-11 00:30:00,5830.790272,13.8,35.0,2.15,0.0
2025-05-11 00:45:00,5782.983424,13.5,36.5,2.325,0.0
2025-05-11 01:00:00,5719.617856,13.2,38.0,2.5,0.0
2025-05-11 01:15:00,5668.507648,13.049999999999999,38.5,2.3,0.0
2025-05-11 01:30:00,5622.857536,12.899999999999999,39.0,2.1,0.0
2025-05-11 01:45:00,5568.125344,12.75,39.5,1.9,0.0
2025-05-11 02:00:00,5522.656576,12.6,40.0,1.7,0.0
2025-05-11 02:15:00,5482.55824,12.425,40.5,1.575,0.0
2025-05-11 02:30:00,5439.016576,12.25,41.0,1.45,0.0
2025-05-11 02:45:00,5405.412352,12.075,41.5,1.325,0.0
2025-05-11 03:00:00,5364.51808,11.9,42.0,1.2,0.0
2025-05-11 03:15:00,5331.963424,11.775,42.5,1.0,0.0
2025-05-11 03:30:00,5291.849728,11.65,43.0,0.8,0.0
2025-05-11 03:45:00,5273.18032,11.525,43.5,0.6,0.0
2025-05-11 04:00:00,5243.872672,11.4,44.0,0.4,0.0
2025-05-11 04:15:00,5215.364704,11.275,44.25,0.35000000000000003,0.25
2025-05-11 04:30:00,5205.150592,11.15,44.5,0.30000000000000004,0.5
2025-05-11 04:45:00,5179.55872,11.025,44.75,0.25,0.75
2025-05-11 05:00:00,5163.825184,10.9,45.0,0.2,1.0
2025-05-11 05:15:00,5150.534656,11.175,44.25,0.225,15.75
2025-05-11 05:30:00,5149.8016,11.45,43.5,0.25,30.5
2025-05-11 05:45:00,5149.205824,11.725,42.75,0.275,45.25
2025-05-11 06:00:00,5163.276736,12.0,42.0,0.3,60.0
2025-05-11 06:15:00,5209.482304,12.7,40.0,0.425,95.0
2025-05-11 06:30:00,5242.9216,13.4,38.0,0.55,130.0
2025-05-11 06:45:00,5318.8384,14.100000000000001,36.0,0.675,165.0
2025-05-11 07:00:00,5371.462624,14.8,34.0,0.8,200.0
2025-05-11 07:15:00,5490.590272,15.600000000000001,31.75,0.8250000000000001,244.25
2025-05-11 07:30:00,5719.297216,16.4,29.5,0.8500000000000001,288.5
2025-05-11 07:45:00,6141.430912,17.2,27.25,0.875,332.75
2025-05-11 08:00:00,7040.732512,18.0,25.0,0.9,377.0
2025-05-11 08:15:00,7942.792192,18.85,25.0,1.1,420.5
2025-05-11 08:30:00,8289.396256,19.7,25.0,1.3,464.0
2025-05-11 08:45:00,8496.81808,20.549999999999997,25.0,1.5,507.5
2025-05-11 09:00:00,8632.032832,21.4,25.0,1.7,551.0
2025-05-11 09:15:00,8759.8216,22.099999999999998,23.5,1.925,588.5
2025-05-11 09:30:00,8850.977536,22.799999999999997,22.0,2.15,626.0
2025-05-11 09:45:00,8967.930592,23.5,20.5,2.375,663.5
2025-05-11 10:00:00,9029.605024,24.2,19.0,2.6,701.0
2025-05-11 10:15:00,9114.132832,24.45,18.75,2.8,727.25
2025-05-11 10:30:00,9171.977536,24.7,18.5,3.0,753.5
2025-05-11 10:45:00,9214.329088,24.95,18.25,3.2,779.75
2025-05-11 11:00:00,9248.32192,25.2,18.0,3.4,806.0
2025-05-11 11:15:00,9237.182464,25.2,18.75,3.5749999999999997,818.25
2025-05-11 11:30:00,9045.215296,25.2,19.5,3.75,830.5
2025-05-11 11:45:00,8650.617856,25.2,20.25,3.925,842.75
2025-05-11 12:00:00,7577.092192,25.2,21.0,4.1,855.0
2025-05-11 12:15:00,6873.573952,25.05,21.25,4.199999999999999,852.5
2025-05-11 12:30:00,6883.852192,24.9,21.5,4.3,850.0
2025-05-11 12:45:00,6903.832672,24.75,21.75,4.4,847.5
2025-05-11 13:00:00,7014.651232,24.6,22.0,4.5,845.0
2025-05-11 13:15:00,7213.812832,24.375,22.75,4.5,827.25
2025-05-11 13:30:00,7857.997216,24.15,23.5,4.5,809.5
2025-05-11 13:45:00,8565.592192,23.925,24.25,4.5,791.75
2025-05-11 14:00:00,8748.152512,23.7,25.0,4.5,774.0
2025-05-11 14:15:00,8960.925664,23.225,27.25,4.6,743.75
2025-05-11 14:30:00,9002.126848,22.75,29.5,4.7,713.5
2025-05-11 14:45:00,9033.955936,22.275,31.75,4.800000000000001,683.25
2025-05-11 15:00:00,9065.125024,21.8,34.0,4.9,653.0
2025-05-11 15:15:00,9098.290912,21.35,36.0,4.75,614.0
2025-05-11 15:30:00,9159.103744,20.9,38.0,4.6,575.0
2025-05-11 15:45:00,9160.923424,20.45,40.0,4.45,536.0
2025-05-11 16:00:00,9204.668128,20.0,42.0,4.3,497.0
2025-05-11 16:15:00,9227.893792,19.65,43.75,4.25,453.0
2025-05-11 16:30:00,9234.102784,19.3,45.5,4.199999999999999,409.0
2025-05-11 16:45:00,9162.585664,18.950000000000003,47.25,4.1499999999999995,365.0
2025-05-11 17:00:00,9012.28,18.6,49.0,4.1,321.0
2025-05-11 17:15:00,8750.610592,18.1,50.75,3.8499999999999996,279.0
2025-05-11 17:30:00,8147.524384,17.6,52.5,3.5999999999999996,237.0
2025-05-11 17:45:00,7633.163584,17.1,54.25,3.35,195.0
2025-05-11 18:00:00,7508.097376,16.6,56.0,3.1,153.0
2025-05-11 18:15:00,7486.805344,16.200000000000003,57.75,3.05,123.25
2025-05-11 18:30:00,7662.743584,15.8,59.5,3.0,93.5
2025-05-11 18:45:00,7934.354656,15.4,61.25,2.95,63.75
2025-05-11 19:00:00,8052.747808,15.0,63.0,2.9,34.0
2025-05-11 19:15:00,8255.456896,14.65,64.75,2.975,25.5
2025-05-11 19:30:00,8237.14,14.3,66.5,3.05,17.0
2025-05-11 19:45:00,8192.232832,13.95,68.25,3.125,8.5
2025-05-11 20:00:00,8091.14128,13.6,70.0,3.2,0.0
2025-05-11 20:15:00,8067.010912,13.65,70.5,3.0250000000000004,0.0
2025-05-11 20:30:00,8062.037536,13.7,71.0,2.85,0.0
2025-05-11 20:45:00,7999.427488,13.75,71.5,2.675,0.0
2025-05-11 21:00:00,7868.712832,13.8,72.0,2.5,0.0
2025-05-11 21:15:00,7740.1384,13.75,72.25,2.625,0.0
2025-05-11 21:30:00,7648.285984,13.7,72.5,2.75,0.0
2025-05-11 21:45:00,7518.212512,13.65,72.75,2.875,0.0
2025-05-11 22:00:00,7363.723744,13.6,73.0,3.0,0.0
2025-05-11 22:15:00,7206.15856,13.55,73.25,3.025,0.0
2025-05-11 22:30:00,7065.51904,13.5,73.5,3.05,0.0
2025-05-11 22:45:00,6843.748768,13.45,73.75,3.075,0.0
2025-05-11 23:00:00,6631.210048,13.4,74.0,3.1,0.0
2025-05-11 23:15:00,6406.653472,13.325,74.75,3.075,0.0
2025-05-11 23:30:00,6243.877216,13.25,75.5,3.05,0.0
2025-05-11 23:45:00,6046.103584,13.175,76.25,3.025,0.0
2025-05-12 00:00:00,5880.857056,13.1,77.0,3.0,0.0
2025-05-12 00:15:00,5796.333472,13.025,77.5,2.875,0.0
2025-05-12 00:30:00,5740.334656,12.95,78.0,2.75,0.0
2025-05-12 00:45:00,5686.126528,12.875,78.5,2.625,0.0
2025-05-12 01:00:00,5604.87904,12.8,79.0,2.5,0.0
2025-05-12 01:15:00,5558.263264,12.75,79.5,2.425,0.0
2025-05-12 01:30:00,5493.145984,12.7,80.0,2.35,0.0
2025-05-12 01:45:00,5437.74112,12.65,80.5,2.2750000000000004,0.0
2025-05-12 02:00:00,5394.709888,12.6,81.0,2.2,0.0
2025-05-12 02:15:00,5348.80144,12.5,81.75,2.0500000000000003,0.0
2025-05-12 02:30:00,5305.435936,12.399999999999999,82.5,1.9000000000000001,0.0
2025-05-12 02:45:00,5264.395456,12.299999999999999,83.25,1.75,0.0
2025-05-12 03:00:00,5217.645664,12.2,84.0,1.6,0.0
2025-05-12 03:15:00,5170.053952,12.1,84.5,1.55,0.0
2025-05-12 03:30:00,5130.35968,12.0,85.0,1.5,0.0
2025-05-12 03:45:00,5092.475776,11.9,85.5,1.45,0.0
2025-05-12 04:00:00,5068.82032,11.8,86.0,1.4,0.0
2025-05-12 04:15:00,5029.035136,11.75,86.5,1.575,0.5
2025-05-12 04:30:00,5004.434176,11.7,87.0,1.75,1.0
2025-05-12 04:45:00,4987.482784,11.65,87.5,1.925,1.5
2025-05-12 05:00:00,4964.062144,11.6,88.0,2.1,2.0
2025-05-12 05:15:00,4954.111552,11.875,87.0,2.2,16.0
2025-05-12 05:30:00,4920.435616,12.149999999999999,86.0,2.3,30.0
2025-05-12 05:45:00,4897.31968,12.424999999999999,85.0,2.4,44.0
2025-05-12 06:00:00,4885.023424,12.7,84.0,2.5,58.0
2025-05-12 06:15:00,4898.382784,13.274999999999999,81.5,2.525,91.25
2025-05-12 06:30:00,4907.694976,13.85,79.0,2.55,124.5
2025-05-12 06:45:00,4909.043104,14.425,76.5,2.575,157.75
2025-05-12 07:00:00,4923.98032,15.0,74.0,2.6,191.0
2025-05-12 07:15:00,4950.303904,15.65,71.0,2.775,235.0
2025-05-12 07:30:00,5027.64064,16.3,68.0,2.95,279.0
2025-05-12 07:45:00,5193.712192,16.950000000000003,65.0,3.125,323.0
2025-05-12 08:00:00,5545.753312,17.6,62.0,3.3,367.0
2025-05-12 08:15:00,6062.425984,18.225,59.75,3.525,385.25
2025-05-12 08:30:00,6265.834336,18.85,57.5,3.75,403.5
2025-05-12 08:45:00,6402.628288,19.475,55.25,3.975,421.75
2025-05-12 09:00:00,6527.332192,20.1,53.0,4.2,440.0
2025-05-12 09:15:00,6616.192192,20.275000000000002,52.0,4.375,455.25
2025-05-12 09:30:00,6713.717536,20.450000000000003,51.0,4.550000000000001,470.5
2025-05-12 09:45:00,6802.9216,20.625,50.0,4.7250000000000005,485.75
2025-05-12 10:00:00,6847.185184,20.8,49.0,4.9,501.0
2025-05-12 10:15:00,6946.577536,21.15,48.0,5.1000000000000005,568.0
2025-05-12 10:30:00,7010.40016,21.5,47.0,5.300000000000001,635.0
2025-05-12 10:45:00,7063.893952,21.85,46.0,5.5,702.0
2025-05-12 11:00:00,7080.053632,22.2,45.0,5.7,769.0
2025-05-12 11:15:00,7118.197216,22.325,44.0,5.825,775.25
2025-05-12 11:30:00,6994.075936,22.45,43.0,5.95,781.5
2025-05-12 11:45:00,6780.82096,22.575,42.0,6.075,787.75
2025-05-12 12:00:00,6135.74128,22.7,41.0,6.2,794.0
2025-05-12 12:15:00,5746.573312,22.775,40.25,6.4,768.25
2025-05-12 12:30:00,5713.81888,22.85,39.5,6.6,742.5
2025-05-12 12:45:00,5693.725984,22.925,38.75,6.8,716.75
2025-05-12 13:00:00,5750.064064,23.0,38.0,7.0,691.0
2025-05-12 13:15:00,5790.732832,23.0,37.75,7.0,665.5
2025-05-12 13:30:00,6064.831552,23.0,37.5,7.0,640.0
2025-05-12 13:45:00,6488.154016,23.0,37.25,7.0,614.5
2025-05-12 14:00:00,6581.36032,23.0,37.0,7.0,589.0
2025-05-12 14:15:00,6702.732832,22.925,37.5,6.85,554.5
2025-05-12 14:30:00,6731.265184,22.85,38.0,6.7,520.0
2025-05-12 14:45:00,6758.476096,22.775,38.5,6.550000000000001,485.5
2025-05-12 15:00:00,6775.062304,22.7,39.0,6.4,451.0
2025-05-12 15:15:00,6802.09984,22.6,40.0,6.3500000000000005,442.0
2025-05-12 15:30:00,6876.834976,22.5,41.0,6.300000000000001,433.0
2025-05-12 15:45:00,6885.810112,22.4,42.0,6.25,424.0
2025-05-12 16:00:00,6914.789728,22.3,43.0,6.2,415.0
2025-05-12 16:15:00,6975.61888,21.975,44.25,6.1,384.0
2025-05-12 16:30:00,7015.162624,21.65,45.5,6.0,353.0
2025-05-12 16:45:00,6980.646208,21.325,46.75,5.9,322.0
2025-05-12 17:00:00,6920.388448,21.0,48.0,5.8,291.0
2025-05-12 17:15:00,6843.310048,20.55,50.0,5.45,239.75
2025-05-12 17:30:00,6555.872512,20.1,52.0,5.1,188.5
2025-05-12 17:45:00,6298.302784,19.65,54.0,4.75,137.25
2025-05-12 18:00:00,6149.4808,19.2,56.0,4.4,86.0
2025-05-12 18:15:00,6068.575456,18.8,58.0,4.275,71.5
2025-05-12 18:30:00,6115.510912,18.4,60.0,4.15,57.0
2025-05-12 18:45:00,6173.85904,18.0,62.0,4.025,42.5
2025-05-12 19:00:00,6239.397376,17.6,64.0,3.9,28.0
2025-05-12 19:15:00,6364.6816,17.425,65.0,4.075,21.0
2025-05-12 19:30:00,6407.20192,17.25,66.0,4.25,14.0
2025-05-12 19:45:00,6368.21968,17.075,67.0,4.425,7.0
2025-05-12 20:00:00,6337.30096,16.9,68.0,4.6,0.0
2025-05-12 20:15:00,6367.042624,16.825,68.25,4.625,0.0
2025-05-12 20:30:00,6382.029088,16.75,68.5,4.65,0.0
2025-05-12 20:45:00,6365.887168,16.675,68.75,4.675,0.0
2025-05-12 21:00:00,6337.495936,16.6,69.0,4.7,0.0
2025-05-12 21:15:00,6329.256736,16.400000000000002,69.75,4.825,0.0
2025-05-12 21:30:00,6310.304704,16.200000000000003,70.5,4.95,0.0
2025-05-12 21:45:00,6279.108448,16.0,71.25,5.075,0.0
2025-05-12 22:00:00,6201.317536,15.8,72.0,5.2,0.0
2025-05-12 22:15:00,6143.095936,15.600000000000001,72.75,5.1,0.0
2025-05-12 22:30:00,6011.669728,15.4,73.5,5.0,0.0
2025-05-12 22:45:00,5846.109088,15.2,74.25,4.9,0.0
2025-05-12 23:00:00,5669.835136,15.0,75.0,4.8,0.0
2025-05-12 23:15:00,5477.247328,14.95,75.25,4.65,0.0
2025-05-12 23:30:00,5321.395936,14.9,75.5,4.5,0.0
2025-05-12 23:45:00,5173.286848,14.850000000000001,75.75,4.35,0.0
2025-05-13 00:00:00,5039.028448,14.8,76.0,4.2,0.0
2025-05-13 00:15:00,4960.46128,14.850000000000001,76.0,4.15,0.0
2025-05-13 00:30:00,4901.49808,14.9,76.0,4.1,0.0
2025-05-13 00:45:00,4839.669568,14.95,76.0,4.05,0.0
2025-05-13 01:00:00,4776.927808,15.0,76.0,4.0,0.0
2025-05-13 01:15:00,4727.38192,15.0,76.25,3.85,0.0
2025-05-13 01:30:00,4666.409248,15.0,76.5,3.7,0.0
2025-05-13 01:45:00,4629.337216,15.0,76.75,3.55,0.0
2025-05-13 02:00:00,4590.143584,15.0,77.0,3.4,0.0
2025-05-13 02:15:00,4555.6384,14.9,77.75,3.15,0.0
2025-05-13 02:30:00,4526.38,14.8,78.5,2.9,0.0
2025-05-13 02:45:00,4494.407968,14.7,79.25,2.65,0.0
2025-05-13 03:00:00,4455.907168,14.6,80.0,2.4,0.0
2025-05-13 03:15:00,4428.54112,14.55,80.5,2.325,0.0
2025-05-13 03:30:00,4409.96128,14.5,81.0,2.25,0.0
2025-05-13 03:45:00,4386.05872,14.45,81.5,2.175,0.0
2025-05-13 04:00:00,4366.015936,14.4,82.0,2.1,0.0
2025-05-13 04:15:00,4357.569088,14.3,82.75,2.275,0.5
2025-05-13 04:30:00,4325.266048,14.2,83.5,2.45,1.0
2025-05-13 04:45:00,4317.110272,14.1,84.25,2.625,1.5
2025-05-13 05:00:00,4319.634016,14.0,85.0,2.8,2.0
2025-05-13 05:15:00,4338.609088,14.225,83.75,2.925,14.25
