datetime,Load,temperature_2m,relative_humidity_2m,wind_speed_10m,shortwave_radiation,year,month,day,hour,is_holiday
2025/5/23 12:45,7379.27872,24.425,18.25,4.5,710.5,2025,5,23,12,0
2025/5/23 13:00,7529.403904,24.6,18,4.5,697,2025,5,23,13,0
2025/5/23 13:15,7770.806368,24.725,17.5,4.575,693.75,2025,5,23,13,0
2025/5/23 13:30,8394.41872,24.85,17,4.65,690.5,2025,5,23,13,0
2025/5/23 13:45,9264.432832,24.975,16.5,4.725,687.25,2025,5,23,13,0
2025/5/23 14:00,9463.371232,25.1,16,4.8,684,2025,5,23,14,0
2025/5/23 14:15,9697.722784,25.05,15.75,4.825,661.5,2025,5,23,14,0
2025/5/23 14:30,9773.602144,25,15.5,4.85,639,2025,5,23,14,0
2025/5/23 14:45,9839.116576,24.95,15.25,4.875,616.5,2025,5,23,14,0
2025/5/23 15:00,9856.169728,24.9,15,4.9,594,2025,5,23,15,0
2025/5/23 15:15,9940.910272,24.725,15.25,4.925,550.25,2025,5,23,15,0
2025/5/23 15:30,10024.65808,24.55,15.5,4.95,506.5,2025,5,23,15,0
2025/5/23 15:45,10036.25498,24.375,15.75,4.975,462.75,2025,5,23,15,0
2025/5/23 16:00,10098.19379,24.2,16,5,419,2025,5,23,16,0
2025/5/23 16:15,10125.24342,24.075,16,4.875,371.75,2025,5,23,16,0
2025/5/23 16:30,10139.13251,23.95,16,4.75,324.5,2025,5,23,16,0
2025/5/23 16:45,10094.19626,23.825,16,4.625,277.25,2025,5,23,16,0
2025/5/23 17:00,9962.244064,23.7,16,4.5,230,2025,5,23,17,0
2025/5/23 17:15,9726.508768,23.525,16.25,4.35,199,2025,5,23,17,0
2025/5/23 17:30,9055.966528,23.35,16.5,4.2,168,2025,5,23,17,0
2025/5/23 17:45,8367.49936,23.175,16.75,4.05,137,2025,5,23,17,0
2025/5/23 18:00,8182.355296,23,17,3.9,106,2025,5,23,18,0
2025/5/23 18:15,8204.19904,22.625,18.5,3.8,89.25,2025,5,23,18,0
2025/5/23 18:30,8503.69936,22.25,20,3.7,72.5,2025,5,23,18,0
2025/5/23 18:45,8857.447168,21.875,21.5,3.6,55.75,2025,5,23,18,0
2025/5/23 19:00,9010.354336,21.5,23,3.5,39,2025,5,23,19,0
2025/5/23 19:15,9250.105984,21.05,24.5,3.275,29.5,2025,5,23,19,0
2025/5/23 19:30,9336.810592,20.6,26,3.05,20,2025,5,23,19,0
2025/5/23 19:45,9313.670272,20.15,27.5,2.825,10.5,2025,5,23,19,0
2025/5/23 20:00,9215.966848,19.7,29,2.6,1,2025,5,23,20,0
2025/5/23 20:15,9174.310048,19.725,28.5,2.425,0.75,2025,5,23,20,0
2025/5/23 20:30,9169.083424,19.75,28,2.25,0.5,2025,5,23,20,0
2025/5/23 20:45,9084.928768,19.775,27.5,2.075,0.25,2025,5,23,20,0
2025/5/23 21:00,8923.862464,19.8,27,1.9,0,2025,5,23,21,0
2025/5/23 21:15,8759.456896,19.425,28,1.6,0,2025,5,23,21,0
2025/5/23 21:30,8594.703424,19.05,29,1.3,0,2025,5,23,21,0
2025/5/23 21:45,8356.837216,18.675,30,1,0,2025,5,23,21,0
2025/5/23 22:00,8181.255616,18.3,31,0.7,0,2025,5,23,22,0
2025/5/23 22:15,7984.525984,17.9,32,0.575,0,2025,5,23,22,0
2025/5/23 22:30,7762.749088,17.5,33,0.45,0,2025,5,23,22,0
2025/5/23 22:45,7508.908768,17.1,34,0.325,0,2025,5,23,22,0
2025/5/23 23:00,7272.477856,16.7,35,0.2,0,2025,5,23,23,0
2025/5/23 23:15,6992.026528,16.375,36.25,0.275,0,2025,5,23,23,0
2025/5/23 23:30,6798.19984,16.05,37.5,0.35,0,2025,5,23,23,0
2025/5/23 23:45,6586.671232,15.725,38.75,0.425,0,2025,5,23,23,0
2025/5/24 0:00,6387.668128,15.4,40,0.5,0,2025,5,24,0,1
2025/5/24 0:15,6309.362464,15.1,41.75,0.575,0,2025,5,24,0,1
2025/5/24 0:30,6232.62016,14.8,43.5,0.65,0,2025,5,24,0,1
2025/5/24 0:45,6182.562304,14.5,45.25,0.725,0,2025,5,24,0,1
2025/5/24 1:00,6125.777536,14.2,47,0.8,0,2025,5,24,1,1
2025/5/24 1:15,6067.428448,13.975,48.5,0.875,0,2025,5,24,1,1
2025/5/24 1:30,6021.209728,13.75,50,0.95,0,2025,5,24,1,1
2025/5/24 1:45,5961.334816,13.525,51.5,1.025,0,2025,5,24,1,1
2025/5/24 2:00,5914.79968,13.3,53,1.1,0,2025,5,24,2,1
2025/5/24 2:15,5855.874976,13.125,53.25,1.35,0,2025,5,24,2,1
2025/5/24 2:30,5826.032032,12.95,53.5,1.6,0,2025,5,24,2,1
2025/5/24 2:45,5792.156416,12.775,53.75,1.85,0,2025,5,24,2,1
2025/5/24 3:00,5738.00032,12.6,54,2.1,0,2025,5,24,3,1
2025/5/24 3:15,5707.5016,12.5,53.5,2.175,0,2025,5,24,3,1
2025/5/24 3:30,5671.22032,12.4,53,2.25,0,2025,5,24,3,1
2025/5/24 3:45,5649.575296,12.3,52.5,2.325,0,2025,5,24,3,1
2025/5/24 4:00,5615.786848,12.2,52,2.4,0,2025,5,24,4,1
2025/5/24 4:15,5599.062784,12.175,51.25,2.3,1.25,2025,5,24,4,1
2025/5/24 4:30,5561.691712,12.15,50.5,2.2,2.5,2025,5,24,4,1
2025/5/24 4:45,5540.356576,12.125,49.75,2.1,3.75,2025,5,24,4,1
2025/5/24 5:00,5521.150048,12.1,49,2,5,2025,5,24,5,1
2025/5/24 5:15,5503.56064,12.35,48.25,2,22.75,2025,5,24,5,1
2025/5/24 5:30,5491.727488,12.6,47.5,2,40.5,2025,5,24,5,1
2025/5/24 5:45,5519.6608,12.85,46.75,2,58.25,2025,5,24,5,1
2025/5/24 6:00,5527.697536,13.1,46,2,76,2025,5,24,6,1
2025/5/24 6:15,5579.911552,13.775,44,1.825,111,2025,5,24,6,1
2025/5/24 6:30,5643.309088,14.45,42,1.65,146,2025,5,24,6,1
2025/5/24 6:45,5702.325184,15.125,40,1.475,181,2025,5,24,6,1
2025/5/24 7:00,5765.405344,15.8,38,1.3,216,2025,5,24,7,1
2025/5/24 7:15,5898.572992,16.65,35.5,1.175,258.75,2025,5,24,7,1
2025/5/24 7:30,6164.750752,17.5,33,1.05,301.5,2025,5,24,7,1
2025/5/24 7:45,6632.912512,18.35,30.5,0.925,344.25,2025,5,24,7,1
2025/5/24 8:00,7727.892352,19.2,28,0.8,387,2025,5,24,8,1
2025/5/24 8:15,8784.536896,20,27,0.95,429,2025,5,24,8,1
2025/5/24 8:30,9161.19808,20.8,26,1.1,471,2025,5,24,8,1
2025/5/24 8:45,9443.477536,21.6,25,1.25,513,2025,5,24,8,1
2025/5/24 9:00,9613.211872,22.4,24,1.4,555,2025,5,24,9,1
2025/5/24 9:15,9750.651232,23.05,22.75,1.4,590.75,2025,5,24,9,1
2025/5/24 9:30,9857.903104,23.7,21.5,1.4,626.5,2025,5,24,9,1
2025/5/24 9:45,10004.26192,24.35,20.25,1.4,662.25,2025,5,24,9,1
2025/5/24 10:00,10060.02717,25,19,1.4,698,2025,5,24,10,1
2025/5/24 10:15,10120.71808,25.375,18,1.45,723,2025,5,24,10,1
2025/5/24 10:30,10214.3153,25.75,17,1.5,748,2025,5,24,10,1
2025/5/24 10:45,10249.51005,26.125,16,1.55,773,2025,5,24,10,1
2025/5/24 11:00,10257.10845,26.5,15,1.6,798,2025,5,24,11,1
2025/5/24 11:15,10262.12685,26.775,14.5,1.675,810,2025,5,24,11,1
2025/5/24 11:30,10038.79005,27.05,14,1.75,822,2025,5,24,11,1
2025/5/24 11:45,9607.922464,27.325,13.5,1.825,834,2025,5,24,11,1
2025/5/24 12:00,8385.135616,27.6,13,1.9,846,2025,5,24,12,1
2025/5/24 12:15,7665.448768,27.75,13,1.825,844,2025,5,24,12,1
2025/5/24 12:30,7759.074976,27.9,13,1.75,842,2025,5,24,12,1
2025/5/24 12:45,7804.489888,28.05,13,1.675,840,2025,5,24,12,1
2025/5/24 13:00,7945.6,28.2,13,1.6,838,2025,5,24,13,1
2025/5/24 13:15,8182.03936,28.2,13,1.35,818.5,2025,5,24,13,1
2025/5/24 13:30,8846.606848,28.2,13,1.1,799,2025,5,24,13,1
2025/5/24 13:45,9644.682784,28.2,13,0.85,779.5,2025,5,24,13,1
2025/5/24 14:00,9863.703424,28.2,13,0.6,760,2025,5,24,14,1
2025/5/24 14:15,10085.59187,28,14.25,1.225,734.5,2025,5,24,14,1
2025/5/24 14:30,10144.51562,27.8,15.5,1.85,709,2025,5,24,14,1
2025/5/24 14:45,10191.82,27.6,16.75,2.475,683.5,2025,5,24,14,1
2025/5/24 15:00,10223.66502,27.4,18,3.1,658,2025,5,24,15,1
2025/5/24 15:15,10253.2816,26.9,18.75,3.525,620.75,2025,5,24,15,1
2025/5/24 15:30,10326.42813,26.4,19.5,3.95,583.5,2025,5,24,15,1
2025/5/24 15:45,10341.59402,25.9,20.25,4.375,546.25,2025,5,24,15,1
2025/5/24 16:00,10371.50685,25.4,21,4.8,509,2025,5,24,16,1
2025/5/24 16:15,10404.06064,24.85,21.25,4.925,457.25,2025,5,24,16,1
2025/5/24 16:30,10409.43808,24.3,21.5,5.05,405.5,2025,5,24,16,1
2025/5/24 16:45,10344.83968,23.75,21.75,5.175,353.75,2025,5,24,16,1
2025/5/24 17:00,10191.54342,23.2,22,5.3,302,2025,5,24,17,1
2025/5/24 17:15,9919.964704,23.25,22.25,4.8,258,2025,5,24,17,1
2025/5/24 17:30,9252.80128,23.3,22.5,4.3,214,2025,5,24,17,1
2025/5/24 17:45,8561.906848,23.35,22.75,3.8,170,2025,5,24,17,1
2025/5/24 18:00,8336.43904,23.4,23,3.3,126,2025,5,24,18,1
2025/5/24 18:15,8363.217856,23,24.5,3.325,105.25,2025,5,24,18,1
2025/5/24 18:30,8660.505664,22.6,26,3.35,84.5,2025,5,24,18,1
2025/5/24 18:45,9031.006528,22.2,27.5,3.375,63.75,2025,5,24,18,1
2025/5/24 19:00,9164.914336,21.8,29,3.4,43,2025,5,24,19,1
2025/5/24 19:15,9426.230272,21.625,29.5,3.175,32.5,2025,5,24,19,1
2025/5/24 19:30,9500.64064,21.45,30,2.95,22,2025,5,24,19,1
2025/5/24 19:45,9466.284064,21.275,30.5,2.725,11.5,2025,5,24,19,1
2025/5/24 20:00,9345.511552,21.1,31,2.5,1,2025,5,24,20,1
2025/5/24 20:15,9323.567488,20.775,32,2.7,0.75,2025,5,24,20,1
2025/5/24 20:30,9282.285664,20.45,33,2.9,0.5,2025,5,24,20,1
2025/5/24 20:45,9235.785664,20.125,34,3.1,0.25,2025,5,24,20,1
2025/5/24 21:00,9059.503744,19.8,35,3.3,0,2025,5,24,21,1
2025/5/24 21:15,8932.553152,19.675,36.25,3.625,0,2025,5,24,21,1
2025/5/24 21:30,8744.925664,19.55,37.5,3.95,0,2025,5,24,21,1
2025/5/24 21:45,8569.63936,19.425,38.75,4.275,0,2025,5,24,21,1
2025/5/24 22:00,8354.123104,19.3,40,4.6,0,2025,5,24,22,1
2025/5/24 22:15,8176.252192,18.775,44.25,4.6,0,2025,5,24,22,1
2025/5/24 22:30,7983.60016,18.25,48.5,4.6,0,2025,5,24,22,1
2025/5/24 22:45,7765.087168,17.725,52.75,4.6,0,2025,5,24,22,1
2025/5/24 23:00,7518.595936,17.2,57,4.6,0,2025,5,24,23,1
2025/5/24 23:15,7282.766368,17.3,55.75,4.175,0,2025,5,24,23,1
2025/5/24 23:30,7091.91856,17.4,54.5,3.75,0,2025,5,24,23,1
2025/5/24 23:45,6902.948608,17.5,53.25,3.325,0,2025,5,24,23,1
2025/5/25 0:00,6733.390912,17.6,52,2.9,0,2025,5,25,0,1
2025/5/25 0:15,6643.110112,17.4,52.5,2.975,0,2025,5,25,0,1
2025/5/25 0:30,6576.96112,17.2,53,3.05,0,2025,5,25,0,1
2025/5/25 0:45,6526.972672,17,53.5,3.125,0,2025,5,25,0,1
2025/5/25 1:00,6457.992352,16.8,54,3.2,0,2025,5,25,1,1
2025/5/25 1:15,6407.154016,16.65,55,3.325,0,2025,5,25,1,1
2025/5/25 1:30,6339.648448,16.5,56,3.45,0,2025,5,25,1,1
2025/5/25 1:45,6294.085984,16.35,57,3.575,0,2025,5,25,1,1
2025/5/25 2:00,6212.27968,16.2,58,3.7,0,2025,5,25,2,1
2025/5/25 2:15,6159.365344,16.1,58.25,3.7,0,2025,5,25,2,1
2025/5/25 2:30,6113.923744,16,58.5,3.7,0,2025,5,25,2,1
2025/5/25 2:45,6082.836256,15.9,58.75,3.7,0,2025,5,25,2,1
2025/5/25 3:00,6032.762944,15.8,59,3.7,0,2025,5,25,3,1
2025/5/25 3:15,5976.317536,15.7,59.25,3.55,0,2025,5,25,3,1
2025/5/25 3:30,5935.237216,15.6,59.5,3.4,0,2025,5,25,3,1
2025/5/25 3:45,5895.38032,15.5,59.75,3.25,0,2025,5,25,3,1
2025/5/25 4:00,5867.262784,15.4,60,3.1,0,2025,5,25,4,1
2025/5/25 4:15,5824.696576,15.3,60,3.05,1.25,2025,5,25,4,1
2025/5/25 4:30,5792.413312,15.2,60,3,2.5,2025,5,25,4,1
2025/5/25 4:45,5773.46032,15.1,60,2.95,3.75,2025,5,25,4,1
2025/5/25 5:00,5749.816096,15,60,2.9,5,2025,5,25,5,1
2025/5/25 5:15,5715.41824,15.2,58.75,2.9,22.75,2025,5,25,5,1
2025/5/25 5:30,5688.770272,15.4,57.5,2.9,40.5,2025,5,25,5,1
2025/5/25 5:45,5669.163424,15.6,56.25,2.9,58.25,2025,5,25,5,1
2025/5/25 6:00,5682.384064,15.8,55,2.9,76,2025,5,25,6,1
2025/5/25 6:15,5698.474336,16.325,52.75,2.75,111,2025,5,25,6,1
2025/5/25 6:30,5715.672832,16.85,50.5,2.6,146,2025,5,25,6,1
2025/5/25 6:45,5744.665024,17.375,48.25,2.45,181,2025,5,25,6,1
2025/5/25 7:00,5786.5216,17.9,46,2.3,216,2025,5,25,7,1
2025/5/25 7:15,5871.324064,18.525,43.5,2.3,259,2025,5,25,7,1
2025/5/25 7:30,6085.968448,19.15,41,2.3,302,2025,5,25,7,1
2025/5/25 7:45,6460.883584,19.775,38.5,2.3,345,2025,5,25,7,1
2025/5/25 8:00,7395.406048,20.4,36,2.3,388,2025,5,25,8,1
2025/5/25 8:15,8310.472192,20.9,33.75,2.4,430.5,2025,5,25,8,1
2025/5/25 8:30,8587.51936,21.4,31.5,2.5,473,2025,5,25,8,1
2025/5/25 8:45,8839.54192,21.9,29.25,2.6,515.5,2025,5,25,8,1
2025/5/25 9:00,9032.355616,22.4,27,2.7,558,2025,5,25,9,1
2025/5/25 9:15,9165.028768,22.75,26,2.775,594,2025,5,25,9,1
2025/5/25 9:30,9247.504384,23.1,25,2.85,630,2025,5,25,9,1
2025/5/25 9:45,9374.317216,23.45,24,2.925,666,2025,5,25,9,1
2025/5/25 10:00,9457.428448,23.8,23,3,702,2025,5,25,10,1
2025/5/25 10:15,9527.502784,24,22.75,2.925,727.25,2025,5,25,10,1
2025/5/25 10:30,9601.13872,24.2,22.5,2.85,752.5,2025,5,25,10,1
2025/5/25 10:45,9645.323104,24.4,22.25,2.775,777.75,2025,5,25,10,1
2025/5/25 11:00,9641.451232,24.6,22,2.7,803,2025,5,25,11,1
2025/5/25 11:15,9666.814336,24.85,21.75,2.6,815,2025,5,25,11,1
2025/5/25 11:30,9418.097536,25.1,21.5,2.5,827,2025,5,25,11,1
2025/5/25 11:45,8986.737856,25.35,21.25,2.4,839,2025,5,25,11,1
2025/5/25 12:00,7800.256096,25.6,21,2.3,851,2025,5,25,12,1
2025/5/25 12:15,7096.624864,25.8,20.75,2.225,849.25,2025,5,25,12,1
2025/5/25 12:30,7087.529728,26,20.5,2.15,847.5,2025,5,25,12,1
2025/5/25 12:45,7062.2584,26.2,20.25,2.075,845.75,2025,5,25,12,1
2025/5/25 13:00,7171.962784,26.4,20,2,844,2025,5,25,13,1
2025/5/25 13:15,7352.804704,26.5,19.75,1.975,828,2025,5,25,13,1
2025/5/25 13:30,7958.532352,26.6,19.5,1.95,812,2025,5,25,13,1
2025/5/25 13:45,8663.067808,26.7,19.25,1.925,796,2025,5,25,13,1
2025/5/25 14:00,8855.50096,26.8,19,1.9,780,2025,5,25,14,1
2025/5/25 14:15,9023.60128,26.825,19,1.85,751.75,2025,5,25,14,1
2025/5/25 14:30,9075.11968,26.85,19,1.8,723.5,2025,5,25,14,1
2025/5/25 14:45,9113.826208,26.875,19,1.75,695.25,2025,5,25,14,1
2025/5/25 15:00,9118.286848,26.9,19,1.7,667,2025,5,25,15,1
2025/5/25 15:15,9170.317216,26.875,18.75,1.575,629.25,2025,5,25,15,1
2025/5/25 15:30,9245.394016,26.85,18.5,1.45,591.5,2025,5,25,15,1
2025/5/25 15:45,9229.636576,26.825,18.25,1.325,553.75,2025,5,25,15,1
2025/5/25 16:00,9272.314336,26.8,18,1.2,516,2025,5,25,16,1
2025/5/25 16:15,9283.491232,26.6,18.5,1.35,473,2025,5,25,16,1
2025/5/25 16:30,9308.764384,26.4,19,1.5,430,2025,5,25,16,1
2025/5/25 16:45,9265.945024,26.2,19.5,1.65,387,2025,5,25,16,1
2025/5/25 17:00,9094.286848,26,20,1.8,344,2025,5,25,17,1
2025/5/25 17:15,8849.65936,25.575,21.5,2.05,302,2025,5,25,17,1
2025/5/25 17:30,8274.672832,25.15,23,2.3,260,2025,5,25,17,1
2025/5/25 17:45,7693.915936,24.725,24.5,2.55,218,2025,5,25,17,1
2025/5/25 18:00,7493.630272,24.3,26,2.8,176,2025,5,25,18,1
2025/5/25 18:15,7482.571552,23.825,27.25,2.825,144.75,2025,5,25,18,1
2025/5/25 18:30,7693.597216,23.35,28.5,2.85,113.5,2025,5,25,18,1
2025/5/25 18:45,7967.852512,22.875,29.75,2.875,82.25,2025,5,25,18,1
2025/5/25 19:00,8126.014336,22.4,31,2.9,51,2025,5,25,19,1
2025/5/25 19:15,8283.884704,22.025,32,2.875,38.5,2025,5,25,19,1
2025/5/25 19:30,8322.167488,21.65,33,2.85,26,2025,5,25,19,1
2025/5/25 19:45,8281.888768,21.275,34,2.825,13.5,2025,5,25,19,1
2025/5/25 20:00,8160.475936,20.9,35,2.8,1,2025,5,25,20,1
2025/5/25 20:15,8138.222464,20.775,35.25,2.675,0.75,2025,5,25,20,1
2025/5/25 20:30,8142.731872,20.65,35.5,2.55,0.5,2025,5,25,20,1
2025/5/25 20:45,8070.40192,20.525,35.75,2.425,0.25,2025,5,25,20,1
2025/5/25 21:00,7941.675136,20.4,36,2.3,0,2025,5,25,21,1
2025/5/25 21:15,7839.368608,20.15,36.5,2.45,0,2025,5,25,21,1
2025/5/25 21:30,7720.248928,19.9,37,2.6,0,2025,5,25,21,1
2025/5/25 21:45,7568.167168,19.65,37.5,2.75,0,2025,5,25,21,1
2025/5/25 22:00,7403.26096,19.4,38,2.9,0,2025,5,25,22,1
2025/5/25 22:15,7285.3216,19.25,37.5,2.775,0,2025,5,25,22,1
2025/5/25 22:30,7142.787808,19.1,37,2.65,0,2025,5,25,22,1
2025/5/25 22:45,6968.236576,18.95,36.5,2.525,0,2025,5,25,22,1
2025/5/25 23:00,6755.5,18.8,36,2.4,0,2025,5,25,23,1
2025/5/25 23:15,6557.927488,18.65,36.25,2.275,0,2025,5,25,23,1
2025/5/25 23:30,6362.29888,18.5,36.5,2.15,0,2025,5,25,23,1
2025/5/25 23:45,6215.123584,18.35,36.75,2.025,0,2025,5,25,23,1
2025/5/26 0:00,6073.673152,18.2,37,1.9,0,2025,5,26,0,0
2025/5/26 0:15,5994.76144,18.025,37.25,1.775,0,2025,5,26,0,0
2025/5/26 0:30,5903.857216,17.85,37.5,1.65,0,2025,5,26,0,0
2025/5/26 0:45,5856.83968,17.675,37.75,1.525,0,2025,5,26,0,0
2025/5/26 1:00,5788.774816,17.5,38,1.4,0,2025,5,26,1,0
2025/5/26 1:15,5743.66048,17.425,37.75,1.5,0,2025,5,26,1,0
2025/5/26 1:30,5704.525504,17.35,37.5,1.6,0,2025,5,26,1,0
2025/5/26 1:45,5644.672672,17.275,37.25,1.7,0,2025,5,26,1,0
2025/5/26 2:00,5588.911552,17.2,37,1.8,0,2025,5,26,2,0
2025/5/26 2:15,5539.207168,17.05,37,1.95,0,2025,5,26,2,0
2025/5/26 2:30,5505.796576,16.9,37,2.1,0,2025,5,26,2,0
2025/5/26 2:45,5467.56112,16.75,37,2.25,0,2025,5,26,2,0
2025/5/26 3:00,5388.488608,16.6,37,2.4,0,2025,5,26,3,0
2025/5/26 3:15,5357.822464,16.4,37.5,2.25,0,2025,5,26,3,0
2025/5/26 3:30,5319.342784,16.2,38,2.1,0,2025,5,26,3,0
2025/5/26 3:45,5283.167968,16,38.5,1.95,0,2025,5,26,3,0
2025/5/26 4:00,5265.015136,15.8,39,1.8,0,2025,5,26,4,0
2025/5/26 4:15,5238.376096,15.7,39.25,1.95,1.5,2025,5,26,4,0
2025/5/26 4:30,5201.13808,15.6,39.5,2.1,3,2025,5,26,4,0
2025/5/26 4:45,5171.815936,15.5,39.75,2.25,4.5,2025,5,26,4,0
2025/5/26 5:00,5134.645024,15.4,40,2.4,6,2025,5,26,5,0
2025/5/26 5:15,5116.362784,15.675,39.5,2.475,23.5,2025,5,26,5,0
2025/5/26 5:30,5090.836096,15.95,39,2.55,41,2025,5,26,5,0
2025/5/26 5:45,5058.793792,16.225,38.5,2.625,58.5,2025,5,26,5,0
2025/5/26 6:00,5039.071072,16.5,38,2.7,76,2025,5,26,6,0
2025/5/26 6:15,5052.095296,17.125,36.75,2.575,110.5,2025,5,26,6,0
2025/5/26 6:30,5052.716896,17.75,35.5,2.45,145,2025,5,26,6,0
2025/5/26 6:45,5067.968608,18.375,34.25,2.325,179.5,2025,5,26,6,0
2025/5/26 7:00,5075.375776,19,33,2.2,214,2025,5,26,7,0
2025/5/26 7:15,5109.834496,19.725,31.5,2.3,256,2025,5,26,7,0
2025/5/26 7:30,5204.772352,20.45,30,2.4,298,2025,5,26,7,0
2025/5/26 7:45,5419.026208,21.175,28.5,2.5,340,2025,5,26,7,0
2025/5/26 8:00,5826.22,21.9,27,2.6,382,2025,5,26,8,0
2025/5/26 8:15,6325.05904,22.375,26.75,2.75,423.25,2025,5,26,8,0
2025/5/26 8:30,6586.2184,22.85,26.5,2.9,464.5,2025,5,26,8,0
2025/5/26 8:45,6701.20096,23.325,26.25,3.05,505.75,2025,5,26,8,0
2025/5/26 9:00,6841.345984,23.8,26,3.2,547,2025,5,26,9,0
2025/5/26 9:15,6934.167328,24.25,25,3.375,582.25,2025,5,26,9,0
2025/5/26 9:30,7036.882624,24.7,24,3.55,617.5,2025,5,26,9,0
2025/5/26 9:45,7124.403904,25.15,23,3.725,652.75,2025,5,26,9,0
2025/5/26 10:00,7188.685024,25.6,22,3.9,688,2025,5,26,10,0
2025/5/26 10:15,7285.462144,25.9,22,4.075,712.75,2025,5,26,10,0
2025/5/26 10:30,7352.8384,26.2,22,4.25,737.5,2025,5,26,10,0
2025/5/26 10:45,7387.750912,26.5,22,4.425,762.25,2025,5,26,10,0
2025/5/26 11:00,7415.550112,26.8,22,4.6,787,2025,5,26,11,0
2025/5/26 11:15,7452.94144,26.75,22.5,4.8,799.25,2025,5,26,11,0
2025/5/26 11:30,7311.794656,26.7,23,5,811.5,2025,5,26,11,0
2025/5/26 11:45,7053.677536,26.65,23.5,5.2,823.75,2025,5,26,11,0
2025/5/26 12:00,6406.38112,26.6,24,5.4,836,2025,5,26,12,0
2025/5/26 12:15,5955.585184,26.45,24.25,5.575,834.5,2025,5,26,12,0
2025/5/26 12:30,5939.514496,26.3,24.5,5.75,833,2025,5,26,12,0
2025/5/26 12:45,5943.673312,26.15,24.75,5.925,831.5,2025,5,26,12,0
2025/5/26 13:00,6012.486688,26,25,6.1,830,2025,5,26,13,0
2025/5/26 13:15,6084.00016,25.95,25.25,6.175,813.5,2025,5,26,13,0
2025/5/26 13:30,6410.583904,25.9,25.5,6.25,797,2025,5,26,13,0
2025/5/26 13:45,6831.489088,25.85,25.75,6.325,780.5,2025,5,26,13,0
2025/5/26 14:00,6958.092832,25.8,26,6.4,764,2025,5,26,14,0
2025/5/26 14:15,7090.408768,25.55,26.5,6.475,735,2025,5,26,14,0
2025/5/26 14:30,7143.47968,25.3,27,6.55,706,2025,5,26,14,0
2025/5/26 14:45,7175.949088,25.05,27.5,6.625,677,2025,5,26,14,0
2025/5/26 15:00,7216.813792,24.8,28,6.7,648,2025,5,26,15,0
2025/5/26 15:15,7254.554656,24.45,28.75,6.55,612.25,2025,5,26,15,0
2025/5/26 15:30,7319.868928,24.1,29.5,6.4,576.5,2025,5,26,15,0
2025/5/26 15:45,7336.824064,23.75,30.25,6.25,540.75,2025,5,26,15,0
2025/5/26 16:00,7368.648448,23.4,31,6.1,505,2025,5,26,16,0
2025/5/26 16:15,7432.632832,23.025,32.25,6,459.75,2025,5,26,16,0
2025/5/26 16:30,7447.090912,22.65,33.5,5.9,414.5,2025,5,26,16,0
2025/5/26 16:45,7375.102144,22.275,34.75,5.8,369.25,2025,5,26,16,0
2025/5/26 17:00,7364.386048,21.9,36,5.7,324,2025,5,26,17,0
2025/5/26 17:15,7255.343584,21.425,38.5,5.375,286,2025,5,26,17,0
2025/5/26 17:30,6912.393472,20.95,41,5.05,248,2025,5,26,17,0
2025/5/26 17:45,6673.574656,20.475,43.5,4.725,210,2025,5,26,17,0
2025/5/26 18:00,6515.272192,20,46,4.4,172,2025,5,26,18,0
2025/5/26 18:15,6410.114176,19.75,48,4.425,141.5,2025,5,26,18,0
2025/5/26 18:30,6435.78112,19.5,50,4.45,111,2025,5,26,18,0
2025/5/26 18:45,6460.692352,19.25,52,4.475,80.5,2025,5,26,18,0
2025/5/26 19:00,6536.473792,19,54,4.5,50,2025,5,26,19,0
2025/5/26 19:15,6649.208608,18.8,54.5,4.575,37.75,2025,5,26,19,0
2025/5/26 19:30,6750.17968,18.6,55,4.65,25.5,2025,5,26,19,0
2025/5/26 19:45,6774.533632,18.4,55.5,4.725,13.25,2025,5,26,19,0
2025/5/26 20:00,6742.407328,18.2,56,4.8,1,2025,5,26,20,0
2025/5/26 20:15,6771.414976,18.025,57,4.65,0.75,2025,5,26,20,0
2025/5/26 20:30,6801.323584,17.85,58,4.5,0.5,2025,5,26,20,0
2025/5/26 20:45,6808.657696,17.675,59,4.35,0.25,2025,5,26,20,0
2025/5/26 21:00,6797.125024,17.5,60,4.2,0,2025,5,26,21,0
2025/5/26 21:15,6782.257216,17.35,61.5,4.05,0,2025,5,26,21,0
2025/5/26 21:30,6750.316096,17.2,63,3.9,0,2025,5,26,21,0
2025/5/26 21:45,6722.06128,17.05,64.5,3.75,0,2025,5,26,21,0
2025/5/26 22:00,6624.310048,16.9,66,3.6,0,2025,5,26,22,0
2025/5/26 22:15,6562.513792,16.775,67.5,3.575,0,2025,5,26,22,0
2025/5/26 22:30,6454.732672,16.65,69,3.55,0,2025,5,26,22,0
2025/5/26 22:45,6313.016416,16.525,70.5,3.525,0,2025,5,26,22,0
2025/5/26 23:00,6152.147008,16.4,72,3.5,0,2025,5,26,23,0
2025/5/26 23:15,6003.992512,16.275,72.75,3.4,0,2025,5,26,23,0
2025/5/26 23:30,5821.467808,16.15,73.5,3.3,0,2025,5,26,23,0
2025/5/26 23:45,5664.05968,16.025,74.25,3.2,0,2025,5,26,23,0
2025/5/27 0:00,5519.928928,15.9,75,3.1,0,2025,5,27,0,0
2025/5/27 0:15,5455.528288,15.775,75.75,2.975,0,2025,5,27,0,0
