datetime,Load,temperature_2m,relative_humidity_2m,wind_speed_10m,shortwave_radiation
2025-05-05 13:30:00,6002.851072,13.9,59.5,3.8,229.0
2025-05-05 13:45:00,6476.106208,13.85,60.75,3.9,208.5
2025-05-05 14:00:00,6596.66032,13.8,62.0,4.0,188.0
2025-05-05 14:15:00,6709.267648,13.45,65.5,3.95,163.25
2025-05-05 14:30:00,6741.494656,13.1,69.0,3.9,138.5
2025-05-05 14:45:00,6768.4216,12.75,72.5,3.85,113.75
2025-05-05 15:00:00,6798.796576,12.4,76.0,3.8,89.0
2025-05-05 15:15:00,6830.525344,12.5,74.25,3.575,97.5
2025-05-05 15:30:00,6917.342464,12.6,72.5,3.35,106.0
2025-05-05 15:45:00,6932.157856,12.7,70.75,3.125,114.5
2025-05-05 16:00:00,6981.612352,12.8,69.0,2.9,123.0
2025-05-05 16:15:00,7054.105024,12.8,67.75,2.925,122.5
2025-05-05 16:30:00,7081.209088,12.8,66.5,2.95,122.0
2025-05-05 16:45:00,7060.710112,12.8,65.25,2.975,121.5
2025-05-05 17:00:00,6979.604704,12.8,64.0,3.0,121.0
2025-05-05 17:15:00,6887.707648,12.65,64.0,2.875,116.0
2025-05-05 17:30:00,6546.802624,12.5,64.0,2.75,111.0
2025-05-05 17:45:00,6287.630272,12.35,64.0,2.625,106.0
2025-05-05 18:00:00,6172.81888,12.2,64.0,2.5,101.0
2025-05-05 18:15:00,6096.271072,11.85,66.25,2.2,81.0
2025-05-05 18:30:00,6201.612352,11.5,68.5,1.9,61.0
2025-05-05 18:45:00,6285.824704,11.15,70.75,1.6,41.0
2025-05-05 19:00:00,6362.123584,10.8,73.0,1.3,21.0
2025-05-05 19:15:00,6450.98128,10.75,74.5,1.375,15.75
2025-05-05 19:30:00,6456.671392,10.7,76.0,1.4500000000000002,10.5
2025-05-05 19:45:00,6408.76096,10.65,77.5,1.525,5.25
2025-05-05 20:00:00,6345.031552,10.6,79.0,1.6,0.0
2025-05-05 20:15:00,6365.425984,10.75,80.0,1.525,0.0
2025-05-05 20:30:00,6396.274816,10.9,81.0,1.4500000000000002,0.0
2025-05-05 20:45:00,6386.87872,11.05,82.0,1.375,0.0
2025-05-05 21:00:00,6342.45808,11.2,83.0,1.3,0.0
2025-05-05 21:15:00,6317.126368,11.15,83.5,0.975,0.0
2025-05-05 21:30:00,6265.637536,11.1,84.0,0.65,0.0
2025-05-05 21:45:00,6175.907488,11.05,84.5,0.3249999999999999,0.0
2025-05-05 22:00:00,6065.455936,11.0,85.0,0.0,0.0
2025-05-05 22:15:00,5970.045664,10.95,85.0,0.275,0.0
2025-05-05 22:30:00,5866.983424,10.9,85.0,0.55,0.0
2025-05-05 22:45:00,5699.483104,10.85,85.0,0.8250000000000001,0.0
2025-05-05 23:00:00,5500.71952,10.8,85.0,1.1,0.0
2025-05-05 23:15:00,5321.274016,10.675,85.75,1.25,0.0
2025-05-05 23:30:00,5139.137056,10.55,86.5,1.4,0.0
2025-05-05 23:45:00,4986.414496,10.425,87.25,1.55,0.0
2025-05-06 00:00:00,4852.614496,10.3,88.0,1.7,0.0
2025-05-06 00:15:00,4784.050912,10.05,89.75,1.775,0.0
2025-05-06 00:30:00,4729.096096,9.8,91.5,1.85,0.0
2025-05-06 00:45:00,4677.691072,9.55,93.25,1.925,0.0
2025-05-06 01:00:00,4627.229728,9.3,95.0,2.0,0.0
2025-05-06 01:15:00,4578.114976,9.175,95.5,2.0,0.0
2025-05-06 01:30:00,4542.82144,9.05,96.0,2.0,0.0
2025-05-06 01:45:00,4508.247808,8.925,96.5,2.0,0.0
2025-05-06 02:00:00,4456.891552,8.8,97.0,2.0,0.0
2025-05-06 02:15:00,4430.924224,8.75,97.0,2.05,0.0
2025-05-06 02:30:00,4401.056896,8.7,97.0,2.1,0.0
2025-05-06 02:45:00,4371.210592,8.65,97.0,2.1500000000000004,0.0
2025-05-06 03:00:00,4344.534496,8.6,97.0,2.2,0.0
2025-05-06 03:15:00,4318.785184,8.65,96.25,2.25,0.0
2025-05-06 03:30:00,4285.614976,8.7,95.5,2.3,0.0
2025-05-06 03:45:00,4275.889888,8.75,94.75,2.35,0.0
2025-05-06 04:00:00,4259.38048,8.8,94.0,2.4,0.0
2025-05-06 04:15:00,4244.03968,8.8,93.5,2.375,0.0
2025-05-06 04:30:00,4231.748608,8.8,93.0,2.35,0.0
2025-05-06 04:45:00,4231.671232,8.8,92.5,2.325,0.0
2025-05-06 05:00:00,4231.067488,8.8,92.0,2.3,0.0
2025-05-06 05:15:00,4238.635936,8.9,91.0,2.35,8.75
2025-05-06 05:30:00,4253.77888,9.0,90.0,2.4,17.5
2025-05-06 05:45:00,4285.19968,9.1,89.0,2.45,26.25
2025-05-06 06:00:00,4329.57904,9.2,88.0,2.5,35.0
2025-05-06 06:15:00,4412.849728,9.4,86.0,2.6,62.5
2025-05-06 06:30:00,4516.377856,9.6,84.0,2.7,90.0
2025-05-06 06:45:00,4635.553312,9.8,82.0,2.8,117.5
2025-05-06 07:00:00,4740.332512,10.0,80.0,2.9,145.0
2025-05-06 07:15:00,4896.926848,10.45,77.5,3.15,189.5
2025-05-06 07:30:00,5167.093312,10.9,75.0,3.4,234.0
2025-05-06 07:45:00,5622.83968,11.35,72.5,3.65,278.5
2025-05-06 08:00:00,6609.052192,11.8,70.0,3.9,323.0
2025-05-06 08:15:00,7527.612352,12.075,69.0,3.75,320.5
2025-05-06 08:30:00,7949.250112,12.35,68.0,3.6,318.0
2025-05-06 08:45:00,8146.65808,12.625,67.0,3.45,315.5
2025-05-06 09:00:00,8289.84064,12.9,66.0,3.3,313.0
2025-05-06 09:15:00,8416.616896,13.325,63.25,3.0,340.0
2025-05-06 09:30:00,8491.005664,13.75,60.5,2.7,367.0
2025-05-06 09:45:00,8561.78032,14.175,57.75,2.4,394.0
2025-05-06 10:00:00,8625.551872,14.6,55.0,2.1,421.0
2025-05-06 10:15:00,8691.146848,15.025,52.75,2.0,451.0
2025-05-06 10:30:00,8770.195936,15.45,50.5,1.9,481.0
2025-05-06 10:45:00,8787.209728,15.875,48.25,1.8,511.0
2025-05-06 11:00:00,8793.017536,16.3,46.0,1.7,541.0
2025-05-06 11:15:00,8774.113792,16.475,45.0,1.775,516.5
2025-05-06 11:30:00,8538.804064,16.65,44.0,1.85,492.0
2025-05-06 11:45:00,8163.56032,16.825,43.0,1.925,467.5
2025-05-06 12:00:00,7094.493472,17.0,42.0,2.0,443.0
2025-05-06 12:15:00,6424.814176,17.45,40.25,1.925,501.25
2025-05-06 12:30:00,6427.286848,17.9,38.5,1.85,559.5
2025-05-06 12:45:00,6415.649728,18.35,36.75,1.775,617.75
2025-05-06 13:00:00,6533.34112,18.8,35.0,1.7,676.0
2025-05-06 13:15:00,6715.625344,19.05,33.75,1.675,692.75
2025-05-06 13:30:00,7334.732512,19.3,32.5,1.65,709.5
2025-05-06 13:45:00,8062.852192,19.55,31.25,1.625,726.25
2025-05-06 14:00:00,8288.667808,19.8,30.0,1.6,743.0
2025-05-06 14:15:00,8511.470272,20.0,29.0,1.5750000000000002,712.75
2025-05-06 14:30:00,8535.385984,20.200000000000003,28.0,1.55,682.5
2025-05-06 14:45:00,8590.414336,20.4,27.0,1.525,652.25
2025-05-06 15:00:00,8645.932192,20.6,26.0,1.5,622.0
2025-05-06 15:15:00,8698.292512,20.55,25.75,1.5,582.0
2025-05-06 15:30:00,8800.092832,20.5,25.5,1.5,542.0
2025-05-06 15:45:00,8819.726848,20.45,25.25,1.5,502.0
2025-05-06 16:00:00,8873.91904,20.4,25.0,1.5,462.0
2025-05-06 16:15:00,8927.396896,19.85,29.25,1.95,412.0
2025-05-06 16:30:00,8964.64,19.3,33.5,2.4,362.0
2025-05-06 16:45:00,8930.803744,18.75,37.75,2.85,312.0
2025-05-06 17:00:00,8809.177216,18.2,42.0,3.3,262.0
2025-05-06 17:15:00,8621.353792,17.55,43.75,3.45,231.25
2025-05-06 17:30:00,8032.045984,16.9,45.5,3.6,200.5
2025-05-06 17:45:00,7522.253632,16.25,47.25,3.75,169.75
2025-05-06 18:00:00,7396.788448,15.6,49.0,3.9,139.0
2025-05-06 18:15:00,7451.097376,15.35,50.25,3.7,111.25
2025-05-06 18:30:00,7786.24144,15.1,51.5,3.5,83.5
2025-05-06 18:45:00,8177.010592,14.85,52.75,3.3,55.75
2025-05-06 19:00:00,8349.9784,14.6,54.0,3.1,28.0
2025-05-06 19:15:00,8570.65936,14.25,55.75,3.3,21.0
2025-05-06 19:30:00,8583.592192,13.9,57.5,3.5,14.0
2025-05-06 19:45:00,8502.006208,13.55,59.25,3.7,7.0
2025-05-06 20:00:00,8402.036896,13.2,61.0,3.9,0.0
2025-05-06 20:15:00,8371.686208,13.05,62.25,3.775,0.0
2025-05-06 20:30:00,8391.044704,12.9,63.5,3.65,0.0
2025-05-06 20:45:00,8331.17968,12.75,64.75,3.525,0.0
2025-05-06 21:00:00,8155.90192,12.6,66.0,3.4,0.0
2025-05-06 21:15:00,8018.79808,12.5,66.5,3.3,0.0
2025-05-06 21:30:00,7868.890912,12.4,67.0,3.2,0.0
2025-05-06 21:45:00,7666.688608,12.3,67.5,3.1,0.0
2025-05-06 22:00:00,7450.683424,12.2,68.0,3.0,0.0
2025-05-06 22:15:00,7272.78016,12.1,68.25,2.975,0.0
2025-05-06 22:30:00,7018.136416,12.0,68.5,2.95,0.0
2025-05-06 22:45:00,6779.566048,11.9,68.75,2.925,0.0
2025-05-06 23:00:00,6509.454976,11.8,69.0,2.9,0.0
2025-05-06 23:15:00,6237.726208,11.7,69.0,2.9,0.0
2025-05-06 23:30:00,6011.902624,11.6,69.0,2.9,0.0
2025-05-06 23:45:00,5785.104064,11.5,69.0,2.9,0.0
2025-05-07 00:00:00,5610.775936,11.4,69.0,2.9,0.0
2025-05-07 00:15:00,5565.052192,11.35,69.0,2.9,0.0
2025-05-07 00:30:00,5474.969728,11.3,69.0,2.9,0.0
2025-05-07 00:45:00,5446.455616,11.25,69.0,2.9,0.0
2025-05-07 01:00:00,5402.131072,11.2,69.0,2.9,0.0
2025-05-07 01:15:00,5354.293792,11.1,69.5,2.825,0.0
2025-05-07 01:30:00,5312.13808,11.0,70.0,2.75,0.0
2025-05-07 01:45:00,5286.945184,10.9,70.5,2.675,0.0
2025-05-07 02:00:00,5241.466528,10.8,71.0,2.6,0.0
2025-05-07 02:15:00,5207.026528,10.75,71.5,2.55,0.0
2025-05-07 02:30:00,5179.447648,10.7,72.0,2.5,0.0
2025-05-07 02:45:00,5142.157696,10.65,72.5,2.45,0.0
2025-05-07 03:00:00,5107.928608,10.6,73.0,2.4,0.0
2025-05-07 03:15:00,5066.966368,10.425,74.5,2.375,0.0
2025-05-07 03:30:00,5046.271552,10.25,76.0,2.35,0.0
2025-05-07 03:45:00,5027.434816,10.075,77.5,2.325,0.0
2025-05-07 04:00:00,4991.846848,9.9,79.0,2.3,0.0
2025-05-07 04:15:00,4991.12032,9.825,79.75,2.275,0.25
2025-05-07 04:30:00,4962.722944,9.75,80.5,2.25,0.5
2025-05-07 04:45:00,4956.20032,9.675,81.25,2.225,0.75
2025-05-07 05:00:00,4964.642464,9.6,82.0,2.2,1.0
2025-05-07 05:15:00,4953.685504,9.775,81.0,2.2750000000000004,13.25
2025-05-07 05:30:00,4958.432992,9.95,80.0,2.35,25.5
2025-05-07 05:45:00,4971.125344,10.125,79.0,2.425,37.75
2025-05-07 06:00:00,5012.267008,10.3,78.0,2.5,50.0
2025-05-07 06:15:00,5082.407008,10.85,75.5,2.325,82.0
2025-05-07 06:30:00,5149.07968,11.4,73.0,2.15,114.0
2025-05-07 06:45:00,5223.822784,11.95,70.5,1.975,146.0
2025-05-07 07:00:00,5314.56064,12.5,68.0,1.8,178.0
2025-05-07 07:15:00,5458.675936,13.2,64.75,1.975,220.25
2025-05-07 07:30:00,5689.862944,13.9,61.5,2.15,262.5
2025-05-07 07:45:00,6103.643584,14.6,58.25,2.325,304.75
2025-05-07 08:00:00,7044.556096,15.3,55.0,2.5,347.0
2025-05-07 08:15:00,7918.18,15.975,53.0,2.725,389.0
2025-05-07 08:30:00,8295.603424,16.65,51.0,2.95,431.0
2025-05-07 08:45:00,8489.730592,17.325,49.0,3.175,473.0
2025-05-07 09:00:00,8644.40128,18.0,47.0,3.4,515.0
2025-05-07 09:15:00,8714.844064,18.4,45.5,3.575,551.5
2025-05-07 09:30:00,8822.586208,18.8,44.0,3.75,588.0
2025-05-07 09:45:00,8908.590592,19.200000000000003,42.5,3.925,624.5
2025-05-07 10:00:00,8965.48,19.6,41.0,4.1,661.0
2025-05-07 10:15:00,9047.126848,19.8,40.75,4.324999999999999,687.25
2025-05-07 10:30:00,9131.74,20.0,40.5,4.55,713.5
2025-05-07 10:45:00,9124.207168,20.2,40.25,4.775,739.75
2025-05-07 11:00:00,9123.609088,20.4,40.0,5.0,766.0
2025-05-07 11:15:00,9103.884064,20.35,40.75,5.225,775.5
2025-05-07 11:30:00,8866.773472,20.3,41.5,5.45,785.0
2025-05-07 11:45:00,8435.426848,20.25,42.25,5.675000000000001,794.5
2025-05-07 12:00:00,7354.987648,20.2,43.0,5.9,804.0
2025-05-07 12:15:00,6665.110912,20.025,43.0,5.95,794.75
2025-05-07 12:30:00,6659.673472,19.85,43.0,6.0,785.5
2025-05-07 12:45:00,6685.730272,19.675,43.0,6.05,776.25
2025-05-07 13:00:00,6826.554976,19.5,43.0,6.1,767.0
2025-05-07 13:15:00,7018.062304,19.375,43.75,6.199999999999999,744.5
2025-05-07 13:30:00,7692.166528,19.25,44.5,6.3,722.0
2025-05-07 13:45:00,8429.625664,19.125,45.25,6.4,699.5
2025-05-07 14:00:00,8647.506208,19.0,46.0,6.5,677.0
2025-05-07 14:15:00,8857.454656,18.9,45.75,6.525,649.25
2025-05-07 14:30:00,8901.33904,18.8,45.5,6.55,621.5
2025-05-07 14:45:00,8933.213152,18.700000000000003,45.25,6.574999999999999,593.75
2025-05-07 15:00:00,8974.045024,18.6,45.0,6.6,566.0
2025-05-07 15:15:00,9034.750048,18.25,46.0,6.55,530.25
2025-05-07 15:30:00,9127.757536,17.9,47.0,6.5,494.5
2025-05-07 15:45:00,9159.310912,17.55,48.0,6.45,458.75
2025-05-07 16:00:00,9214.250272,17.2,49.0,6.4,423.0
2025-05-07 16:15:00,9240.026848,16.95,49.75,6.325,391.75
2025-05-07 16:30:00,9276.116896,16.7,50.5,6.25,360.5
2025-05-07 16:45:00,9229.96192,16.45,51.25,6.175,329.25
2025-05-07 17:00:00,9104.60128,16.2,52.0,6.1,298.0
2025-05-07 17:15:00,8909.528128,15.9,53.5,5.975,256.5
2025-05-07 17:30:00,8289.44128,15.6,55.0,5.85,215.0
2025-05-07 17:45:00,7772.70016,15.3,56.5,5.725,173.5
2025-05-07 18:00:00,7614.534016,15.0,58.0,5.6,132.0
2025-05-07 18:15:00,7664.347648,14.65,59.75,5.675,105.75
2025-05-07 18:30:00,8016.67936,14.3,61.5,5.75,79.5
2025-05-07 18:45:00,8396.495296,13.95,63.25,5.825,53.25
2025-05-07 19:00:00,8604.765664,13.6,65.0,5.9,27.0
2025-05-07 19:15:00,8762.104384,13.65,64.0,5.75,20.25
2025-05-07 19:30:00,8769.544384,13.7,63.0,5.6,13.5
2025-05-07 19:45:00,8720.954656,13.75,62.0,5.45,6.75
2025-05-07 20:00:00,8573.289088,13.8,61.0,5.3,0.0
2025-05-07 20:15:00,8566.06192,13.95,60.75,5.35,0.0
2025-05-07 20:30:00,8510.489728,14.1,60.5,5.4,0.0
2025-05-07 20:45:00,8483.94064,14.25,60.25,5.45,0.0
2025-05-07 21:00:00,8296.112512,14.4,60.0,5.5,0.0
2025-05-07 21:15:00,8163.174976,14.25,61.5,5.375,0.0
2025-05-07 21:30:00,8014.96192,14.1,63.0,5.25,0.0
2025-05-07 21:45:00,7790.67856,13.95,64.5,5.125,0.0
2025-05-07 22:00:00,7618.9,13.8,66.0,5.0,0.0
2025-05-07 22:15:00,7395.982144,13.6,68.75,4.825,0.0
2025-05-07 22:30:00,7175.824864,13.4,71.5,4.65,0.0
2025-05-07 22:45:00,6941.176576,13.2,74.25,4.475,0.0
2025-05-07 23:00:00,6669.485344,13.0,77.0,4.3,0.0
2025-05-07 23:15:00,6413.134336,12.8,77.75,4.375,0.0
2025-05-07 23:30:00,6173.604064,12.6,78.5,4.449999999999999,0.0
2025-05-07 23:45:00,5951.534656,12.4,79.25,4.525,0.0
2025-05-08 00:00:00,5774.733472,12.2,80.0,4.6,0.0
2025-05-08 00:15:00,5687.245984,12.1,80.5,4.775,0.0
2025-05-08 00:30:00,5633.276416,12.0,81.0,4.949999999999999,0.0
2025-05-08 00:45:00,5581.535296,11.9,81.5,5.125,0.0
2025-05-08 01:00:00,5536.443904,11.8,82.0,5.3,0.0
2025-05-08 01:15:00,5493.62032,11.75,82.5,5.125,0.0
2025-05-08 01:30:00,5447.647168,11.7,83.0,4.949999999999999,0.0
2025-05-08 01:45:00,5404.11904,11.65,83.5,4.775,0.0
2025-05-08 02:00:00,5353.64032,11.6,84.0,4.6,0.0
2025-05-08 02:15:00,5323.385344,11.525,84.75,4.525,0.0
2025-05-08 02:30:00,5296.070272,11.45,85.5,4.449999999999999,0.0
2025-05-08 02:45:00,5266.888768,11.375,86.25,4.375,0.0
2025-05-08 03:00:00,5217.455296,11.3,87.0,4.3,0.0
2025-05-08 03:15:00,5196.734656,11.275,87.5,4.325,0.0
2025-05-08 03:30:00,5157.730432,11.25,88.0,4.35,0.0
2025-05-08 03:45:00,5125.422304,11.225,88.5,4.375,0.0
2025-05-08 04:00:00,5109.223264,11.2,89.0,4.4,0.0
2025-05-08 04:15:00,5089.463104,11.225,89.5,4.575,0.25
2025-05-08 04:30:00,5066.7016,11.25,90.0,4.75,0.5
2025-05-08 04:45:00,5045.986528,11.275,90.5,4.925,0.75
2025-05-08 05:00:00,5057.812192,11.3,91.0,5.1,1.0
2025-05-08 05:15:00,5048.91904,11.525,89.75,5.175,12.75
2025-05-08 05:30:00,5053.222144,11.75,88.5,5.25,24.5
2025-05-08 05:45:00,5081.684704,11.975,87.25,5.325,36.25
2025-05-08 06:00:00,5112.19984,12.2,86.0,5.4,48.0
2025-05-08 06:15:00,5192.911552,12.6,84.25,5.25,78.25
2025-05-08 06:30:00,5251.6792,13.0,82.5,5.1,108.5
2025-05-08 06:45:00,5318.312032,13.4,80.75,4.95,138.75
2025-05-08 07:00:00,5418.191392,13.8,79.0,4.8,169.0
2025-05-08 07:15:00,5531.286208,14.1,77.0,5.05,209.75
2025-05-08 07:30:00,5773.3408,14.4,75.0,5.3,250.5
2025-05-08 07:45:00,6219.568768,14.7,73.0,5.55,291.25
2025-05-08 08:00:00,7113.442144,15.0,71.0,5.8,332.0
2025-05-08 08:15:00,8016.806848,15.4,69.25,5.85,373.5
2025-05-08 08:30:00,8400.1,15.8,67.5,5.9,415.0
2025-05-08 08:45:00,8615.13808,16.200000000000003,65.75,5.95,456.5
2025-05-08 09:00:00,8731.613152,16.6,64.0,6.0,498.0
2025-05-08 09:15:00,8812.488448,16.85,62.75,6.175,531.25
2025-05-08 09:30:00,8875.80064,17.1,61.5,6.35,564.5
2025-05-08 09:45:00,8953.584064,17.35,60.25,6.525,597.75
2025-05-08 10:00:00,9002.73808,17.6,59.0,6.7,631.0
2025-05-08 10:15:00,9072.604384,17.775000000000002,58.25,6.95,658.25
2025-05-08 10:30:00,9128.405344,17.950000000000003,57.5,7.2,685.5
2025-05-08 10:45:00,9137.337856,18.125,56.75,7.45,712.75
2025-05-08 11:00:00,9154.256896,18.3,56.0,7.7,740.0
2025-05-08 11:15:00,9135.296896,18.375,55.5,7.75,743.25
2025-05-08 11:30:00,8940.156256,18.450000000000003,55.0,7.800000000000001,746.5
2025-05-08 11:45:00,8491.745344,18.525,54.5,7.85,749.75
2025-05-08 12:00:00,7446.285184,18.6,54.0,7.9,753.0
2025-05-08 12:15:00,6683.463424,18.75,53.5,7.9,747.5
2025-05-08 12:30:00,6650.073952,18.9,53.0,7.9,742.0
2025-05-08 12:45:00,6650.808928,19.05,52.5,7.9,736.5
2025-05-08 13:00:00,6767.186368,19.2,52.0,7.9,731.0
2025-05-08 13:15:00,6968.683744,19.0,52.5,7.925000000000001,705.25
2025-05-08 13:30:00,7592.553472,18.8,53.0,7.95,679.5
2025-05-08 13:45:00,8324.363104,18.6,53.5,7.975,653.75
2025-05-08 14:00:00,8528.155936,18.4,54.0,8.0,628.0
2025-05-08 14:15:00,8720.684704,18.3,54.25,7.9,606.5
2025-05-08 14:30:00,8774.352832,18.2,54.5,7.8,585.0
2025-05-08 14:45:00,8817.755296,18.1,54.75,7.699999999999999,563.5
2025-05-08 15:00:00,8855.23936,18.0,55.0,7.6,542.0
2025-05-08 15:15:00,8906.948128,17.75,56.0,7.524999999999999,504.5
2025-05-08 15:30:00,8983.24096,17.5,57.0,7.449999999999999,467.0
2025-05-08 15:45:00,9022.46032,17.25,58.0,7.375,429.5
2025-05-08 16:00:00,9051.730048,17.0,59.0,7.3,392.0
2025-05-08 16:15:00,9087.743104,16.8,59.75,7.05,352.75
2025-05-08 16:30:00,9120.772192,16.6,60.5,6.8,313.5
2025-05-08 16:45:00,9088.90192,16.4,61.25,6.55,274.25
2025-05-08 17:00:00,8986.448128,16.2,62.0,6.3,235.0
2025-05-08 17:15:00,8799.533152,15.875,63.5,6.05,202.75
2025-05-08 17:30:00,8133.911872,15.55,65.0,5.8,170.5
2025-05-08 17:45:00,7719.08032,15.225,66.5,5.55,138.25
2025-05-08 18:00:00,7620.217216,14.9,68.0,5.3,106.0
2025-05-08 18:15:00,7672.822624,14.675,69.5,5.25,84.5
2025-05-08 18:30:00,8003.15872,14.45,71.0,5.199999999999999,63.0
2025-05-08 18:45:00,8295.326848,14.225,72.5,5.15,41.5
2025-05-08 19:00:00,8455.347808,14.0,74.0,5.1,20.0
2025-05-08 19:15:00,8593.391872,13.925,74.25,4.925,15.0
2025-05-08 19:30:00,8567.685664,13.85,74.5,4.75,10.0
2025-05-08 19:45:00,8523.235936,13.775,74.75,4.575,5.0
2025-05-08 20:00:00,8406.882784,13.7,75.0,4.4,0.0
2025-05-08 20:15:00,8366.38192,13.725,74.5,4.425000000000001,0.0
2025-05-08 20:30:00,8379.714976,13.75,74.0,4.45,0.0
2025-05-08 20:45:00,8299.9216,13.775,73.5,4.475,0.0
2025-05-08 21:00:00,8163.673792,13.8,73.0,4.5,0.0
2025-05-08 21:15:00,8011.834336,13.7,73.25,4.35,0.0
2025-05-08 21:30:00,7856.671072,13.6,73.5,4.2,0.0
2025-05-08 21:45:00,7649.626528,13.5,73.75,4.05,0.0
2025-05-08 22:00:00,7450.744864,13.4,74.0,3.9,0.0
2025-05-08 22:15:00,7250.111392,13.35,74.25,3.975,0.0
2025-05-08 22:30:00,7051.249888,13.3,74.5,4.05,0.0
2025-05-08 22:45:00,6772.385344,13.25,74.75,4.125,0.0
2025-05-08 23:00:00,6523.207648,13.2,75.0,4.2,0.0
2025-05-08 23:15:00,6249.126208,13.1,75.5,3.45,0.0
2025-05-08 23:30:00,6042.914656,13.0,76.0,2.7,0.0
2025-05-08 23:45:00,5837.364064,12.9,76.5,1.95,0.0
2025-05-09 00:00:00,5675.386048,12.8,77.0,1.2,0.0
2025-05-09 00:15:00,5595.356896,12.775,77.25,1.225,0.0
2025-05-09 00:30:00,5547.412672,12.75,77.5,1.25,0.0
2025-05-09 00:45:00,5511.647968,12.725,77.75,1.275,0.0
2025-05-09 01:00:00,5456.535616,12.7,78.0,1.3,0.0
2025-05-09 01:15:00,5424.23824,12.65,78.5,1.575,0.0
2025-05-09 01:30:00,5383.337536,12.6,79.0,1.85,0.0
2025-05-09 01:45:00,5346.09904,12.55,79.5,2.125,0.0
2025-05-09 02:00:00,5306.347648,12.5,80.0,2.4,0.0
2025-05-09 02:15:00,5265.841984,12.45,80.25,2.25,0.0
2025-05-09 02:30:00,5248.764544,12.4,80.5,2.1,0.0
2025-05-09 02:45:00,5225.510272,12.35,80.75,1.95,0.0
2025-05-09 03:00:00,5178.644704,12.3,81.0,1.8,0.0
2025-05-09 03:15:00,5136.676576,12.275,81.25,1.675,0.0
2025-05-09 03:30:00,5117.845504,12.25,81.5,1.55,0.0
2025-05-09 03:45:00,5080.652512,12.225,81.75,1.425,0.0
2025-05-09 04:00:00,5058.571552,12.2,82.0,1.3,0.0
2025-05-09 04:15:00,5043.53968,12.075,82.75,1.35,0.25
2025-05-09 04:30:00,5031.41968,11.95,83.5,1.4,0.5
2025-05-09 04:45:00,5022.273472,11.825,84.25,1.45,0.75
2025-05-09 05:00:00,5027.257216,11.7,85.0,1.5,1.0
2025-05-09 05:15:00,5029.527328,11.725,85.0,1.4,7.75
2025-05-09 05:30:00,5043.055936,11.75,85.0,1.3,14.5
2025-05-09 05:45:00,5057.986528,11.775,85.0,1.2000000000000002,21.25
2025-05-09 06:00:00,5097.06064,11.8,85.0,1.1,28.0
2025-05-09 06:15:00,5173.494016,12.125,83.0,1.25,52.75
2025-05-09 06:30:00,5235.774976,12.45,81.0,1.4,77.5
2025-05-09 06:45:00,5324.966368,12.775,79.0,1.55,102.25
2025-05-09 07:00:00,5407.456096,13.1,77.0,1.7,127.0
2025-05-09 07:15:00,5534.387488,13.45,74.5,2.05,157.5
2025-05-09 07:30:00,5780.662624,13.8,72.0,2.4,188.0
2025-05-09 07:45:00,6219.423424,14.15,69.5,2.75,218.5
2025-05-09 08:00:00,7104.675136,14.5,67.0,3.1,249.0
2025-05-09 08:15:00,8076.123424,14.6,64.5,3.3,249.25
2025-05-09 08:30:00,8473.523104,14.7,62.0,3.5,249.5
2025-05-09 08:45:00,8706.435616,14.8,59.5,3.7,249.75
2025-05-09 09:00:00,8858.594656,14.9,57.0,3.9,250.0
2025-05-09 09:15:00,8980.066528,15.075,57.0,3.85,259.5
2025-05-09 09:30:00,9088.84192,15.25,57.0,3.8,269.0
2025-05-09 09:45:00,9207.285664,15.425,57.0,3.75,278.5
2025-05-09 10:00:00,9274.635616,15.6,57.0,3.7,288.0
2025-05-09 10:15:00,9376.77808,15.7,56.75,3.675,275.0
2025-05-09 10:30:00,9434.595616,15.8,56.5,3.65,262.0
2025-05-09 10:45:00,9473.190592,15.9,56.25,3.625,249.0
2025-05-09 11:00:00,9506.534656,16.0,56.0,3.6,236.0
2025-05-09 11:15:00,9475.256896,16.4,54.5,3.625,291.25
2025-05-09 11:30:00,9273.028768,16.8,53.0,3.65,346.5
2025-05-09 11:45:00,8851.584064,17.200000000000003,51.5,3.675,401.75
2025-05-09 12:00:00,7783.837216,17.6,50.0,3.7,457.0
2025-05-09 12:15:00,7027.552672,17.6,49.75,3.725,414.75
2025-05-09 12:30:00,7051.952512,17.6,49.5,3.75,372.5
2025-05-09 12:45:00,7083.422464,17.6,49.25,3.775,330.25
2025-05-09 13:00:00,7175.012512,17.6,49.0,3.8,288.0
2025-05-09 13:15:00,7440.42112,17.525000000000002,49.25,3.875,260.5
2025-05-09 13:30:00,8059.526848,17.450000000000003,49.5,3.95,233.0
2025-05-09 13:45:00,8852.092192,17.375,49.75,4.025,205.5
2025-05-09 14:00:00,9050.230048,17.3,50.0,4.1,178.0
2025-05-09 14:15:00,9283.95808,17.175,50.0,4.199999999999999,169.25
2025-05-09 14:30:00,9319.395616,17.05,50.0,4.3,160.5
2025-05-09 14:45:00,9392.925664,16.925,50.0,4.4,151.75
2025-05-09 15:00:00,9431.27968,16.8,50.0,4.5,143.0
2025-05-09 15:15:00,9473.111872,16.75,50.25,4.425,142.0
2025-05-09 15:30:00,9560.614336,16.700000000000003,50.5,4.35,141.0
2025-05-09 15:45:00,9610.24192,16.650000000000002,50.75,4.275,140.0
